all_cleared,errors,max_total_s,max_wall_s,mean_commands,mean_optical_fallbacks,mean_pair_cuts,mean_per_source_s,mean_total_s,mean_wall_s,method,p95_total_s,problem,runs,slower_cases,split
75,0,3633.441833,0.03765341598773375,141.04,0.0,0.0,256.2673535315555,3092.0238866133336,0.024549343877006323,deferred_area7,3590.1899138999997,3,75,0,ordinary
75,0,3633.441833,0.03709787497064099,141.04,0.0,0.0,256.2673535315555,3092.0238866133336,0.024230867673953375,lean_deferred_area7,3590.1899138999997,3,75,0,ordinary
18,0,4704.144997,0.03220270900055766,130.05555555555554,0.0,0.0,273.2625248597222,3341.9234545555555,0.0239482455557057,deferred_area7,4682.41171505,3,18,0,stress
18,0,4704.144997,0.031599792011547834,130.05555555555554,0.0,0.0,273.2625248597222,3341.9234545555555,0.023712821666979127,lean_deferred_area7,4682.41171505,3,18,0,stress
75,0,6763.022463,0.060047583014238626,300.81333333333333,0.0,0.17333333333333334,516.8809156422222,6200.639327586667,0.03917574170744047,deferred_width015,6690.4609878,4,75,0,ordinary
75,0,6763.022463,0.060209833027329296,300.81333333333333,0.0,0.17333333333333334,516.8809156422222,6200.639327586667,0.03862660555867478,lean_deferred_width015,6690.4609878,4,75,0,ordinary
75,0,6763.022463,0.061122208018787205,300.32,0.0,0.17333333333333334,516.6578045311111,6197.719327586667,0.040375433282461015,cheap_predict4_width015,6689.50278,4,75,0,ordinary
75,0,6763.022463,0.06068412499735132,300.32,0.0,0.17333333333333334,516.6578045311111,6197.719327586667,0.04002760275034234,lean_cheap_predict4_width015,6689.50278,4,75,0,ordinary
75,0,6757.022463,0.06092395802261308,300.0133333333333,0.0,0.17333333333333334,516.5031378644445,6195.93266092,0.0411406021976533,cheap_predict8_width015,6687.7027800000005,4,75,0,ordinary
75,0,6757.022463,0.06100108299870044,300.0133333333333,0.0,0.17333333333333334,516.5031378644445,6195.93266092,0.04063799334069093,lean_cheap_predict8_width015,6687.7027800000005,4,75,0,ordinary
75,0,6584.522962,0.07135804201243445,297.74666666666667,0.0,0.22666666666666666,508.11255554666656,6089.824836293334,0.04745732495017971,cheap_predict8_arc05_width015,6498.8459907,4,75,27,ordinary
75,0,6584.522962,0.06877079198602587,297.74666666666667,0.0,0.22666666666666666,508.11255554666656,6089.824836293334,0.046900765022728594,lean_cheap_predict8_arc05_width015,6498.8459907,4,75,27,ordinary
75,0,6633.336448,0.05509683396667242,292.72,0.0,0.3333333333333333,504.2339337102223,6027.924731880001,0.041411700507936376,cheap_predict8_locked_width015,6492.3999323,4,75,23,ordinary
75,0,6633.336448,0.054257541021797806,292.72,0.0,0.3333333333333333,504.2339337102223,6027.924731880001,0.04084107003640383,lean_cheap_predict8_locked_width015,6492.3999323,4,75,23,ordinary
18,0,8092.02217,0.0504538330133073,331.1111111111111,0.0,3.0555555555555554,552.6699045173611,6717.345660277778,0.03413768988684751,deferred_width015,7556.6288841,4,18,0,stress
18,0,8092.02217,0.049529583018738776,331.1111111111111,0.0,3.0555555555555554,552.6699045173611,6717.345660277778,0.03342818984270303,lean_deferred_width015,7556.6288841,4,18,0,stress
18,0,8092.02217,0.05072545900475234,330.8333333333333,0.0,3.0555555555555554,552.5192100729166,6715.734549166667,0.03546254172235624,cheap_predict4_width015,7556.6288841,4,18,0,stress
18,0,8092.02217,0.050674916012212634,330.8333333333333,0.0,3.0555555555555554,552.5192100729166,6715.734549166667,0.03522037733475574,lean_cheap_predict4_width015,7556.6288841,4,18,0,stress
18,0,8092.02217,0.05131037504179403,330.72222222222223,0.0,3.0555555555555554,552.4525434062499,6715.0678825,0.03637810416532577,cheap_predict8_width015,7556.6288841,4,18,0,stress
18,0,8092.02217,0.05116583296330646,330.72222222222223,0.0,3.0555555555555554,552.4525434062499,6715.0678825,0.035677469888469204,lean_cheap_predict8_width015,7556.6288841,4,18,0,stress
18,0,7962.371104,0.05533408303745091,305.1111111111111,0.0,2.9444444444444446,507.81745535138884,6168.947045055556,0.04069009027767202,cheap_predict8_arc05_width015,7499.435315849999,4,18,2,stress
18,0,7962.371104,0.05504999996628612,305.1111111111111,0.0,2.9444444444444446,507.81745535138884,6168.947045055556,0.039869888831162825,lean_cheap_predict8_arc05_width015,7499.435315849999,4,18,2,stress
18,0,7322.777675,0.05412774998694658,332.8333333333333,0.0,2.9444444444444446,531.5905211506945,6484.224055111112,0.03569140499651743,cheap_predict8_locked_width015,7319.3261344,4,18,6,stress
18,0,7322.777675,0.053829541022423655,332.8333333333333,0.0,2.9444444444444446,531.5905211506945,6484.224055111112,0.035172905003289796,lean_cheap_predict8_locked_width015,7319.3261344,4,18,6,stress
