all_cleared,errors,max_total_s,max_wall_s,mean_commands,mean_optical_fallbacks,mean_pair_cuts,mean_per_source_s,mean_total_s,mean_wall_s,method,p95_total_s,problem,runs,slower_cases,split
75,0,6645.786241,0.06883400003425777,316.64,0.0,0.22666666666666666,517.262999991111,6201.678169626667,0.044451212760371464,arc05_noskip_width015,6570.5433536,4,75,27,ordinary
75,0,6584.522962,0.06780245900154114,298.3333333333333,0.0,0.22666666666666666,508.30988887999985,6092.211502960001,0.04414964779901008,fast_arc05_width015,6503.9459907,4,75,16,ordinary
75,0,6584.522962,0.06891804200131446,299.74666666666667,0.0,0.22666666666666666,509.042999991111,6101.344836293334,0.044534496118625005,faithful_arc05_width015,6509.2463274,4,75,17,ordinary
75,0,6797.336448,0.053267290990334004,325.37333333333333,0.0,0.3333333333333333,520.1170448213334,6220.658065213334,0.03871292553298796,locked_noskip_width015,6642.5999323,4,75,25,ordinary
75,0,6635.336448,0.056671334023121744,293.32,0.0,0.3333333333333333,504.2748225991111,6028.644731880001,0.0379732394272772,fast_locked_width015,6500.3999323,4,75,12,ordinary
75,0,6651.336448,0.05236099998001009,295.84,0.0,0.3333333333333333,505.8323781546667,6046.258065213335,0.03824424217222258,faithful_locked_width015,6515.3999323,4,75,14,ordinary
75,0,6763.022463,0.05942324997158721,300.81333333333333,0.0,0.17333333333333334,516.8809156422222,6200.639327586667,0.03882661225274205,deferred_width015,6690.4609878,4,75,0,ordinary
75,0,6763.022463,0.060672499996144325,300.32,0.0,0.17333333333333334,516.6578045311111,6197.719327586667,0.04122926730584974,predict4_width015,6689.50278,4,75,0,ordinary
75,0,6757.022463,0.06247566605452448,300.0133333333333,0.0,0.17333333333333334,516.5031378644445,6195.93266092,0.044998956601290656,predict8_width015,6687.7027800000005,4,75,0,ordinary
75,0,6584.522962,0.06861808296525851,298.3333333333333,0.0,0.22666666666666666,508.3921111022221,6093.2381696266675,0.04530676337036615,deferred_arc05_width015,6504.8459907,4,75,16,ordinary
75,0,6584.522962,0.0693553329911083,297.9066666666667,0.0,0.22666666666666666,508.1943333244443,6090.718169626667,0.04726781174928571,predict4_arc05_width015,6498.8459907,4,75,16,ordinary
75,0,6584.522962,0.07410712499404326,297.74666666666667,0.0,0.22666666666666666,508.11255554666656,6089.824836293334,0.050236285056453195,predict8_arc05_width015,6498.8459907,4,75,16,ordinary
75,0,6639.336448,0.05423566699028015,293.32,0.0,0.3333333333333333,504.51860037688886,6031.444731880001,0.0390604899614118,deferred_locked_width015,6503.3999323,4,75,13,ordinary
75,0,6633.336448,0.05489270796533674,292.8,0.0,0.3333333333333333,504.2719337102222,6028.364731880001,0.041558027239516376,predict4_locked_width015,6497.3999323,4,75,13,ordinary
75,0,6633.336448,0.05907295801443979,292.72,0.0,0.3333333333333333,504.2339337102223,6027.924731880001,0.04480764775925006,predict8_locked_width015,6492.3999323,4,75,13,ordinary
18,0,8128.02217,0.04898258298635483,336.27777777777777,0.0,3.0555555555555554,555.2400434062499,6747.9012158333335,0.03282360416617141,width40_f015_22,7562.294548199999,4,18,0,stress
18,0,8092.02217,0.04930862499168143,331.1111111111111,0.0,3.0555555555555554,552.65879340625,6717.234549166667,0.03278325699567278,range_width015,7556.6288841,4,18,0,stress
18,0,8092.02217,0.049744624993763864,331.94444444444446,0.0,3.0555555555555554,553.1421267395833,6722.0678825,0.03340952066355385,faithful_width015,7556.6288841,4,18,0,stress
18,0,8004.371104,0.053490582969971,309.3888888888889,0.0,2.9444444444444446,510.22162201805554,6194.613711722222,0.037171016169142805,arc05_noskip_width015,7505.735315849999,4,18,2,stress
18,0,7962.371104,0.05432324996218085,305.55555555555554,0.0,2.9444444444444446,508.0591220180556,6171.613711722222,0.037416800940668,fast_arc05_width015,7499.435315849999,4,18,2,stress
18,0,7962.371104,0.054252583999186754,305.6111111111111,0.0,2.9444444444444446,508.09245535138894,6171.947045055556,0.03738573377550994,faithful_arc05_width015,7499.435315849999,4,18,2,stress
18,0,7430.777675,0.05213804205413908,337.0,0.0,2.9444444444444446,533.4085767062501,6509.112944,0.03238080105964198,locked_noskip_width015,7426.4761344,4,18,6,stress
18,0,7328.777675,0.05235895904479548,333.0,0.0,2.9444444444444446,531.64607670625,6485.112944,0.03230734488978568,fast_locked_width015,7324.4761344,4,18,6,stress
18,0,7328.777675,0.052334042033180594,333.0,0.0,2.9444444444444446,531.64607670625,6485.112944,0.0325928959031848,faithful_locked_width015,7324.4761344,4,18,6,stress
18,0,8092.02217,0.05022266699234024,331.1111111111111,0.0,3.0555555555555554,552.6699045173611,6717.345660277778,0.03382310406434246,deferred_width015,7556.6288841,4,18,0,stress
18,0,8092.02217,0.05701420904370025,330.8333333333333,0.0,3.0555555555555554,552.5192100729166,6715.734549166667,0.036021437615595966,predict4_width015,7556.6288841,4,18,0,stress
18,0,8092.02217,0.051187834003940225,330.72222222222223,0.0,3.0555555555555554,552.4525434062499,6715.0678825,0.03764447905187909,predict8_width015,7556.6288841,4,18,0,stress
18,0,7962.371104,0.05422587500652298,305.55555555555554,0.0,2.9444444444444446,508.0591220180556,6171.613711722222,0.038409370382497504,deferred_arc05_width015,7499.435315849999,4,18,2,stress
18,0,7962.371104,0.05524808296468109,305.22222222222223,0.0,2.9444444444444446,507.88412201805556,6169.613711722222,0.03968818532626352,predict4_arc05_width015,7499.435315849999,4,18,2,stress
18,0,7962.371104,0.05625229101860896,305.1111111111111,0.0,2.9444444444444446,507.81745535138884,6168.947045055556,0.04141924072690825,predict8_arc05_width015,7499.435315849999,4,18,2,stress
18,0,7328.777675,0.052768042020034045,333.0,0.0,2.9444444444444446,531.64607670625,6485.112944,0.03382064128204042,deferred_locked_width015,7324.4761344,4,18,6,stress
18,0,7322.777675,0.05442858301103115,332.8333333333333,0.0,2.9444444444444446,531.5905211506945,6484.224055111112,0.035111611055779375,predict4_locked_width015,7319.3261344,4,18,6,stress
18,0,7322.777675,0.05465916701359674,332.8333333333333,0.0,2.9444444444444446,531.5905211506945,6484.224055111112,0.036619983713737585,predict8_locked_width015,7319.3261344,4,18,6,stress
