candidate,x,y,distance_unknown_m,initial_error,second_error,received,posterior_outer_radius_m,move_measure_s,universally_safe_certificate
guessed_distance_orthogonal,1000.0,1000.0,1500.0,-1.0,0.0,True,24.509516207347204,287.842712474619,False
guessed_distance_orthogonal,1000.0,1000.0,1500.0,-1.0,0.5,True,12.377341339929664,287.842712474619,False
guessed_distance_orthogonal,1000.0,1000.0,1500.0,-1.0,1.0,True,0.563805266311468,287.842712474619,False
guessed_distance_orthogonal,1000.0,1000.0,1500.0,0.0,-1.0,True,37.69352077758871,287.842712474619,False
guessed_distance_orthogonal,1000.0,1000.0,1500.0,0.0,-0.5,True,34.233679702164395,287.842712474619,False
guessed_distance_orthogonal,1000.0,1000.0,1500.0,0.0,0.0,True,31.21665399502566,287.842712474619,False
guessed_distance_orthogonal,1000.0,1000.0,1500.0,0.0,0.5,True,26.97619780120514,287.842712474619,False
guessed_distance_orthogonal,1000.0,1000.0,1500.0,0.0,1.0,True,14.777567108715012,287.842712474619,False
guessed_distance_orthogonal,1000.0,1000.0,1500.0,1.0,-1.0,True,42.252221277097654,287.842712474619,False
guessed_distance_orthogonal,1000.0,1000.0,1500.0,1.0,-0.5,True,38.426568720865404,287.842712474619,False
guessed_distance_orthogonal,1000.0,1000.0,1500.0,1.0,0.0,True,34.89508195900155,287.842712474619,False
guessed_distance_orthogonal,1000.0,1000.0,1500.0,1.0,0.5,True,31.7789208348694,287.842712474619,False
guessed_distance_orthogonal,1000.0,1000.0,1500.0,1.0,1.0,True,29.22024323425119,287.842712474619,False
robust_lens_750_350,750.0,350.0,6.0,-1.0,-1.0,True,3.227469522408489,170.5294535724685,True
robust_lens_750_350,750.0,350.0,6.0,-1.0,-0.5,True,11.811294439398344,170.5294535724685,True
robust_lens_750_350,750.0,350.0,6.0,-1.0,0.0,True,20.07530866058335,170.5294535724685,True
robust_lens_750_350,750.0,350.0,6.0,-1.0,0.5,True,28.03824889572771,170.5294535724685,True
robust_lens_750_350,750.0,350.0,6.0,-1.0,1.0,True,33.0500155011083,170.5294535724685,True
robust_lens_750_350,750.0,350.0,6.0,0.0,-1.0,True,3.227469522408489,170.5294535724685,True
robust_lens_750_350,750.0,350.0,6.0,0.0,-0.5,True,11.811294439398344,170.5294535724685,True
robust_lens_750_350,750.0,350.0,6.0,0.0,0.0,True,20.07530866058335,170.5294535724685,True
robust_lens_750_350,750.0,350.0,6.0,0.0,0.5,True,28.03824889572771,170.5294535724685,True
robust_lens_750_350,750.0,350.0,6.0,0.0,1.0,True,33.0500155011083,170.5294535724685,True
robust_lens_750_350,750.0,350.0,6.0,1.0,-1.0,True,3.4024088085675435,170.5294535724685,True
robust_lens_750_350,750.0,350.0,6.0,1.0,-0.5,True,11.979643938219974,170.5294535724685,True
robust_lens_750_350,750.0,350.0,6.0,1.0,0.0,True,20.237458059230768,170.5294535724685,True
robust_lens_750_350,750.0,350.0,6.0,1.0,0.5,True,28.19455787652727,170.5294535724685,True
robust_lens_750_350,750.0,350.0,6.0,1.0,1.0,True,33.03829223200172,170.5294535724685,True
robust_lens_750_350,750.0,350.0,20.0,-1.0,-1.0,True,10.12074067989187,170.5294535724685,True
robust_lens_750_350,750.0,350.0,20.0,-1.0,-0.5,True,18.447169824886767,170.5294535724685,True
robust_lens_750_350,750.0,350.0,20.0,-1.0,0.0,True,26.46889655768811,170.5294535724685,True
robust_lens_750_350,750.0,350.0,20.0,-1.0,0.5,True,33.16776311510858,170.5294535724685,True
robust_lens_750_350,750.0,350.0,20.0,-1.0,1.0,True,32.588250482320596,170.5294535724685,True
robust_lens_750_350,750.0,350.0,20.0,0.0,-1.0,True,10.629258784806385,170.5294535724685,True
robust_lens_750_350,750.0,350.0,20.0,0.0,-0.5,True,18.9368840924062,170.5294535724685,True
robust_lens_750_350,750.0,350.0,20.0,0.0,0.0,True,26.94090158100386,170.5294535724685,True
robust_lens_750_350,750.0,350.0,20.0,0.0,0.5,True,33.13234022748953,170.5294535724685,True
robust_lens_750_350,750.0,350.0,20.0,0.0,1.0,True,32.55420134515489,170.5294535724685,True
robust_lens_750_350,750.0,350.0,20.0,1.0,-1.0,True,10.967625745391654,170.5294535724685,True
robust_lens_750_350,750.0,350.0,20.0,1.0,-0.5,True,19.26275305311806,170.5294535724685,True
robust_lens_750_350,750.0,350.0,20.0,1.0,0.0,True,27.254999372799382,170.5294535724685,True
robust_lens_750_350,750.0,350.0,20.0,1.0,0.5,True,33.108772012561765,170.5294535724685,True
robust_lens_750_350,750.0,350.0,20.0,1.0,1.0,True,32.53154637202587,170.5294535724685,True
robust_lens_750_350,750.0,350.0,100.0,-1.0,-1.0,True,31.93301367391074,170.5294535724685,True
robust_lens_750_350,750.0,350.0,100.0,-1.0,-0.5,True,31.400569486555593,170.5294535724685,True
robust_lens_750_350,750.0,350.0,100.0,-1.0,0.0,True,30.887903474838076,170.5294535724685,True
robust_lens_750_350,750.0,350.0,100.0,-1.0,0.5,True,30.393986212573786,170.5294535724685,True
robust_lens_750_350,750.0,350.0,100.0,-1.0,1.0,True,29.91785894142285,170.5294535724685,True
robust_lens_750_350,750.0,350.0,100.0,0.0,-1.0,True,31.803365432388837,170.5294535724685,True
robust_lens_750_350,750.0,350.0,100.0,0.0,-0.5,True,31.275765909659818,170.5294535724685,True
robust_lens_750_350,750.0,350.0,100.0,0.0,0.0,True,30.767690713035524,170.5294535724685,True
robust_lens_750_350,750.0,350.0,100.0,0.0,0.5,True,30.278127953775492,170.5294535724685,True
robust_lens_750_350,750.0,350.0,100.0,0.0,1.0,True,29.8061349247827,170.5294535724685,True
robust_lens_750_350,750.0,350.0,100.0,1.0,-1.0,True,31.674904059193583,170.5294535724685,True
robust_lens_750_350,750.0,350.0,100.0,1.0,-0.5,True,31.152086592253475,170.5294535724685,True
robust_lens_750_350,750.0,350.0,100.0,1.0,0.0,True,30.648543955065396,170.5294535724685,True
robust_lens_750_350,750.0,350.0,100.0,1.0,0.5,True,30.16328142508433,170.5294535724685,True
robust_lens_750_350,750.0,350.0,100.0,1.0,1.0,True,29.695372012569152,170.5294535724685,True
robust_lens_750_350,750.0,350.0,250.0,-1.0,-1.0,True,26.323985395141648,170.5294535724685,True
robust_lens_750_350,750.0,350.0,250.0,-1.0,-0.5,True,25.98432914630963,170.5294535724685,True
robust_lens_750_350,750.0,350.0,250.0,-1.0,0.0,True,25.655255215762793,170.5294535724685,True
robust_lens_750_350,750.0,350.0,250.0,-1.0,0.5,True,25.33631737409992,170.5294535724685,True
robust_lens_750_350,750.0,350.0,250.0,-1.0,1.0,True,25.027094533178914,170.5294535724685,True
robust_lens_750_350,750.0,350.0,250.0,0.0,-1.0,True,26.091845695683098,170.5294535724685,True
robust_lens_750_350,750.0,350.0,250.0,0.0,-0.5,True,25.759435227656517,170.5294535724685,True
robust_lens_750_350,750.0,350.0,250.0,0.0,0.0,True,25.43730081917361,170.5294535724685,True
robust_lens_750_350,750.0,350.0,250.0,0.0,0.5,True,25.125013533104823,170.5294535724685,True
robust_lens_750_350,750.0,350.0,250.0,0.0,1.0,True,24.822168376138784,170.5294535724685,True
robust_lens_750_350,750.0,350.0,250.0,1.0,-1.0,True,25.871279580182538,170.5294535724685,True
robust_lens_750_350,750.0,350.0,250.0,1.0,-0.5,True,25.545700689014495,170.5294535724685,True
robust_lens_750_350,750.0,350.0,250.0,1.0,0.0,True,25.230111986090062,170.5294535724685,True
robust_lens_750_350,750.0,350.0,250.0,1.0,0.5,True,24.924100528142656,170.5294535724685,True
robust_lens_750_350,750.0,350.0,250.0,1.0,1.0,True,24.62727621845019,170.5294535724685,True
robust_lens_750_350,750.0,350.0,500.0,-1.0,-1.0,True,18.31996583995761,170.5294535724685,True
robust_lens_750_350,750.0,350.0,500.0,-1.0,-0.5,True,18.19997470592395,170.5294535724685,True
robust_lens_750_350,750.0,350.0,500.0,-1.0,0.0,True,18.082913289881308,170.5294535724685,True
robust_lens_750_350,750.0,350.0,500.0,-1.0,0.5,True,17.968707759068195,170.5294535724685,True
robust_lens_750_350,750.0,350.0,500.0,-1.0,1.0,True,17.857287108039127,170.5294535724685,True
robust_lens_750_350,750.0,350.0,500.0,0.0,-1.0,True,18.15515031143837,170.5294535724685,True
robust_lens_750_350,750.0,350.0,500.0,0.0,-0.5,True,18.03918267324189,170.5294535724685,True
robust_lens_750_350,750.0,350.0,500.0,0.0,0.0,True,17.92604361209818,170.5294535724685,True
robust_lens_750_350,750.0,350.0,500.0,0.0,0.5,True,17.815663163680036,170.5294535724685,True
robust_lens_750_350,750.0,350.0,500.0,0.0,1.0,True,17.707974019712392,170.5294535724685,True
robust_lens_750_350,750.0,350.0,500.0,1.0,-1.0,True,18.002673828522706,170.5294535724685,True
robust_lens_750_350,750.0,350.0,500.0,1.0,-0.5,True,17.890425006014528,170.5294535724685,True
robust_lens_750_350,750.0,350.0,500.0,1.0,0.0,True,17.780912974294477,170.5294535724685,True
robust_lens_750_350,750.0,350.0,500.0,1.0,0.5,True,17.67407125019139,170.5294535724685,True
robust_lens_750_350,750.0,350.0,500.0,1.0,1.0,True,17.569835854627907,170.5294535724685,True
robust_lens_750_350,750.0,350.0,750.0,-1.0,-1.0,True,14.591133408068908,170.5294535724685,True
robust_lens_750_350,750.0,350.0,750.0,-1.0,-0.5,True,14.592200522798379,170.5294535724685,True
robust_lens_750_350,750.0,350.0,750.0,-1.0,0.0,True,14.595491448608007,170.5294535724685,True
robust_lens_750_350,750.0,350.0,750.0,-1.0,0.5,True,14.690027056763023,170.5294535724685,True
robust_lens_750_350,750.0,350.0,750.0,-1.0,1.0,True,14.789580530968735,170.5294535724685,True
robust_lens_750_350,750.0,350.0,750.0,0.0,-1.0,True,14.5911334080657,170.5294535724685,True
robust_lens_750_350,750.0,350.0,750.0,0.0,-0.5,True,14.592289453726968,170.5294535724685,True
robust_lens_750_350,750.0,350.0,750.0,0.0,0.0,True,14.595669364685453,170.5294535724685,True
robust_lens_750_350,750.0,350.0,750.0,0.0,0.5,True,14.693984203171023,170.5294535724685,True
robust_lens_750_350,750.0,350.0,750.0,0.0,1.0,True,14.793589990599395,170.5294535724685,True
robust_lens_750_350,750.0,350.0,750.0,1.0,-1.0,True,14.591133408068908,170.5294535724685,True
robust_lens_750_350,750.0,350.0,750.0,1.0,-0.5,True,14.592200522798379,170.5294535724685,True
robust_lens_750_350,750.0,350.0,750.0,1.0,0.0,True,14.595491448608007,170.5294535724685,True
robust_lens_750_350,750.0,350.0,750.0,1.0,0.5,True,14.690027056763023,170.5294535724685,True
robust_lens_750_350,750.0,350.0,750.0,1.0,1.0,True,14.789580530968735,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1000.0,-1.0,-1.0,True,28.43960068661717,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1000.0,-1.0,-0.5,True,28.820500016476306,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1000.0,-1.0,0.0,True,29.211269354270634,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1000.0,-1.0,0.5,True,29.61226467212809,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1000.0,-1.0,1.0,True,30.023858414864257,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1000.0,0.0,-1.0,True,27.43678276589246,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1000.0,0.0,-0.5,True,27.792162549713492,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1000.0,0.0,0.0,True,28.15650826977105,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1000.0,0.0,0.5,True,28.53013484365642,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1000.0,0.0,1.0,True,28.913371359052018,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1000.0,1.0,-1.0,True,26.532876979199575,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1000.0,1.0,-0.5,True,26.865840938707887,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1000.0,1.0,0.0,True,27.20699667814164,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1000.0,1.0,0.5,True,27.556624903325687,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1000.0,1.0,1.0,True,27.91501862040578,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1250.0,-1.0,-1.0,True,56.84489896957957,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1250.0,-1.0,-0.5,True,58.19852731324792,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1250.0,-1.0,0.0,True,59.60937981817852,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1250.0,-1.0,0.5,True,61.080840841380635,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1250.0,-1.0,1.0,True,62.61655352376734,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1250.0,0.0,-1.0,True,52.62993416577735,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1250.0,0.0,-0.5,True,53.811282268982154,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1250.0,0.0,0.0,True,55.04000473551985,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1250.0,0.0,0.5,True,56.31875785868963,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1250.0,0.0,1.0,True,57.65039042052872,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1250.0,1.0,-1.0,True,49.017236105319995,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1250.0,1.0,-0.5,True,50.058201415185096,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1250.0,1.0,0.0,True,51.13891528156607,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1250.0,1.0,0.5,True,52.26149864461021,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1250.0,1.0,1.0,True,53.42821865716921,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1500.0,-1.0,-1.0,True,36.10868708588339,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1500.0,-1.0,-0.5,True,27.613248066236817,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1500.0,-1.0,0.0,True,18.881738260351216,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1500.0,-1.0,0.5,True,9.898556299412718,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1500.0,-1.0,1.0,True,0.6447977646902686,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1500.0,0.0,-1.0,True,61.487495739707256,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1500.0,0.0,-0.5,True,55.00299855338822,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1500.0,0.0,0.0,True,46.98894819375606,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1500.0,0.0,0.5,True,38.77703566302511,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1500.0,0.0,1.0,True,30.35708034064449,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1500.0,1.0,-1.0,True,80.44273703252647,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1500.0,1.0,-0.5,True,74.71472946960016,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1500.0,1.0,0.0,True,68.87046990066592,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1500.0,1.0,0.5,True,62.926185899491166,170.5294535724685,True
robust_lens_750_350,750.0,350.0,1500.0,1.0,1.0,True,56.89849521166113,170.5294535724685,True
safe_grid_750_100,750.0,100.0,6.0,-1.0,-1.0,True,3.726500732256687,156.32745950421557,True
safe_grid_750_100,750.0,100.0,6.0,-1.0,-0.5,True,29.99127570886173,156.32745950421557,True
safe_grid_750_100,750.0,100.0,6.0,-1.0,0.0,True,52.83934587564396,156.32745950421557,True
safe_grid_750_100,750.0,100.0,6.0,-1.0,0.5,True,72.89956668175043,156.32745950421557,True
safe_grid_750_100,750.0,100.0,6.0,-1.0,1.0,True,88.66537445897437,156.32745950421557,True
safe_grid_750_100,750.0,100.0,6.0,0.0,-1.0,True,4.290257352439338,156.32745950421557,True
safe_grid_750_100,750.0,100.0,6.0,0.0,-0.5,True,30.47933575511222,156.32745950421557,True
safe_grid_750_100,750.0,100.0,6.0,0.0,0.0,True,53.26605214676405,156.32745950421557,True
safe_grid_750_100,750.0,100.0,6.0,0.0,0.5,True,73.2758547957549,156.32745950421557,True
safe_grid_750_100,750.0,100.0,6.0,0.0,1.0,True,88.56376900039785,156.32745950421557,True
safe_grid_750_100,750.0,100.0,6.0,1.0,-1.0,True,4.290257352439338,156.32745950421557,True
safe_grid_750_100,750.0,100.0,6.0,1.0,-0.5,True,30.47933575511222,156.32745950421557,True
safe_grid_750_100,750.0,100.0,6.0,1.0,0.0,True,53.26605214676405,156.32745950421557,True
safe_grid_750_100,750.0,100.0,6.0,1.0,0.5,True,73.2758547957549,156.32745950421557,True
safe_grid_750_100,750.0,100.0,6.0,1.0,1.0,True,88.56376900039785,156.32745950421557,True
safe_grid_750_100,750.0,100.0,20.0,-1.0,-1.0,True,10.38215491836697,156.32745950421557,True
safe_grid_750_100,750.0,100.0,20.0,-1.0,-0.5,True,35.75984128892332,156.32745950421557,True
safe_grid_750_100,750.0,100.0,20.0,-1.0,0.0,True,57.88776235962002,156.32745950421557,True
safe_grid_750_100,750.0,100.0,20.0,-1.0,0.5,True,77.3553697067372,156.32745950421557,True
safe_grid_750_100,750.0,100.0,20.0,-1.0,1.0,True,87.46146124092924,156.32745950421557,True
safe_grid_750_100,750.0,100.0,20.0,0.0,-1.0,True,12.009532438022022,156.32745950421557,True
safe_grid_750_100,750.0,100.0,20.0,0.0,-0.5,True,37.172506220131915,156.32745950421557,True
safe_grid_750_100,750.0,100.0,20.0,0.0,0.0,True,59.125741922962014,156.32745950421557,True
safe_grid_750_100,750.0,100.0,20.0,0.0,0.5,True,78.44932679684437,156.32745950421557,True
safe_grid_750_100,750.0,100.0,20.0,0.0,1.0,True,87.16563340944097,156.32745950421557,True
safe_grid_750_100,750.0,100.0,20.0,1.0,-1.0,True,13.622680706394206,156.32745950421557,True
safe_grid_750_100,750.0,100.0,20.0,1.0,-0.5,True,38.573670109339766,156.32745950421557,True
safe_grid_750_100,750.0,100.0,20.0,1.0,0.0,True,60.35429350489924,156.32745950421557,True
safe_grid_750_100,750.0,100.0,20.0,1.0,0.5,True,79.53545924155128,156.32745950421557,True
safe_grid_750_100,750.0,100.0,20.0,1.0,1.0,True,86.87182377189498,156.32745950421557,True
safe_grid_750_100,750.0,100.0,100.0,-1.0,-1.0,True,50.68907118886439,156.32745950421557,True
safe_grid_750_100,750.0,100.0,100.0,-1.0,-0.5,True,71.0042837493058,156.32745950421557,True
safe_grid_750_100,750.0,100.0,100.0,-1.0,0.0,True,88.9720539009954,156.32745950421557,True
safe_grid_750_100,750.0,100.0,100.0,-1.0,0.5,True,84.31506248058275,156.32745950421557,True
safe_grid_750_100,750.0,100.0,100.0,-1.0,1.0,True,79.96166898746499,156.32745950421557,True
safe_grid_750_100,750.0,100.0,100.0,0.0,-1.0,True,57.057150814337774,156.32745950421557,True
safe_grid_750_100,750.0,100.0,100.0,0.0,-0.5,True,76.62167580014003,156.32745950421557,True
safe_grid_750_100,750.0,100.0,100.0,0.0,0.0,True,87.65981126480669,156.32745950421557,True
safe_grid_750_100,750.0,100.0,100.0,0.0,0.5,True,82.95940326867502,156.32745950421557,True
safe_grid_750_100,750.0,100.0,100.0,0.0,1.0,True,78.74311420631416,156.32745950421557,True
safe_grid_750_100,750.0,100.0,100.0,1.0,-1.0,True,63.18485284703693,156.32745950421557,True
safe_grid_750_100,750.0,100.0,100.0,1.0,-0.5,True,82.03981004905398,156.32745950421557,True
safe_grid_750_100,750.0,100.0,100.0,1.0,0.0,True,86.19400184651144,156.32745950421557,True
safe_grid_750_100,750.0,100.0,100.0,1.0,0.5,True,81.64719888587402,156.32745950421557,True
safe_grid_750_100,750.0,100.0,100.0,1.0,1.0,True,77.56166524860463,156.32745950421557,True
safe_grid_750_100,750.0,100.0,250.0,-1.0,-1.0,True,78.10849851660721,156.32745950421557,True
safe_grid_750_100,750.0,100.0,250.0,-1.0,-0.5,True,74.36596182440165,156.32745950421557,True
safe_grid_750_100,750.0,100.0,250.0,-1.0,0.0,True,70.97082837487989,156.32745950421557,True
safe_grid_750_100,750.0,100.0,250.0,-1.0,0.5,True,67.87710873176661,156.32745950421557,True
safe_grid_750_100,750.0,100.0,250.0,-1.0,1.0,True,65.04658869626286,156.32745950421557,True
safe_grid_750_100,750.0,100.0,250.0,0.0,-1.0,True,74.50865675944813,156.32745950421557,True
safe_grid_750_100,750.0,100.0,250.0,0.0,-0.5,True,71.10056821331014,156.32745950421557,True
safe_grid_750_100,750.0,100.0,250.0,0.0,0.0,True,67.99557177144045,156.32745950421557,True
safe_grid_750_100,750.0,100.0,250.0,0.0,0.5,True,65.15517535032743,156.32745950421557,True
safe_grid_750_100,750.0,100.0,250.0,0.0,1.0,True,62.547140835979995,156.32745950421557,True
safe_grid_750_100,750.0,100.0,250.0,1.0,-1.0,True,71.23079196335237,156.32745950421557,True
safe_grid_750_100,750.0,100.0,250.0,1.0,-0.5,True,68.114457345125,156.32745950421557,True
safe_grid_750_100,750.0,100.0,250.0,1.0,0.0,True,65.26413311819277,156.32745950421557,True
safe_grid_750_100,750.0,100.0,250.0,1.0,0.5,True,62.647356562687605,156.32745950421557,True
safe_grid_750_100,750.0,100.0,250.0,1.0,1.0,True,60.23674139728643,156.32745950421557,True
safe_grid_750_100,750.0,100.0,500.0,-1.0,-1.0,True,40.855965516868174,156.32745950421557,True
safe_grid_750_100,750.0,100.0,500.0,-1.0,-0.5,True,39.850382653433265,156.32745950421557,True
safe_grid_750_100,750.0,100.0,500.0,-1.0,0.0,True,38.89600220746563,156.32745950421557,True
safe_grid_750_100,750.0,100.0,500.0,-1.0,0.5,True,37.989091020796224,156.32745950421557,True
safe_grid_750_100,750.0,100.0,500.0,-1.0,1.0,True,37.126270748039836,156.32745950421557,True
safe_grid_750_100,750.0,100.0,500.0,0.0,-1.0,True,37.552367972956496,156.32745950421557,True
safe_grid_750_100,750.0,100.0,500.0,0.0,-0.5,True,36.71042574233157,156.32745950421557,True
safe_grid_750_100,750.0,100.0,500.0,0.0,0.0,True,35.90808369903641,156.32745950421557,True
safe_grid_750_100,750.0,100.0,500.0,0.0,0.5,True,35.142682460598444,156.32745950421557,True
safe_grid_750_100,750.0,100.0,500.0,0.0,1.0,True,34.4117960366782,156.32745950421557,True
safe_grid_750_100,750.0,100.0,500.0,1.0,-1.0,True,34.84631471925092,156.32745950421557,True
safe_grid_750_100,750.0,100.0,500.0,1.0,-0.5,True,34.1286023808067,156.32745950421557,True
safe_grid_750_100,750.0,100.0,500.0,1.0,0.0,True,33.44235350300129,156.32745950421557,True
safe_grid_750_100,750.0,100.0,500.0,1.0,0.5,True,32.78560599095396,156.32745950421557,True
safe_grid_750_100,750.0,100.0,500.0,1.0,1.0,True,32.15655802955932,156.32745950421557,True
safe_grid_750_100,750.0,100.0,750.0,-1.0,-1.0,True,13.339271843481654,156.32745950421557,True
safe_grid_750_100,750.0,100.0,750.0,-1.0,-0.5,True,13.340003505264788,156.32745950421557,True
safe_grid_750_100,750.0,100.0,750.0,-1.0,0.0,True,13.342768044159042,156.32745950421557,True
safe_grid_750_100,750.0,100.0,750.0,-1.0,0.5,True,13.36940368139754,156.32745950421557,True
safe_grid_750_100,750.0,100.0,750.0,-1.0,1.0,True,13.401309521825368,156.32745950421557,True
safe_grid_750_100,750.0,100.0,750.0,0.0,-1.0,True,13.339252333217214,156.32745950421557,True
safe_grid_750_100,750.0,100.0,750.0,0.0,-0.5,True,13.340309193170496,156.32745950421557,True
safe_grid_750_100,750.0,100.0,750.0,0.0,0.0,True,13.343399116596544,156.32745950421557,True
safe_grid_750_100,750.0,100.0,750.0,0.0,0.5,True,13.374439100049832,156.32745950421557,True
safe_grid_750_100,750.0,100.0,750.0,0.0,1.0,True,13.406510831710106,156.32745950421557,True
safe_grid_750_100,750.0,100.0,750.0,1.0,-1.0,True,13.33926208834813,156.32745950421557,True
safe_grid_750_100,750.0,100.0,750.0,1.0,-0.5,True,13.34007504840521,156.32745950421557,True
safe_grid_750_100,750.0,100.0,750.0,1.0,0.0,True,13.342920929188882,156.32745950421557,True
safe_grid_750_100,750.0,100.0,750.0,1.0,0.5,True,13.370660062635245,156.32745950421557,True
safe_grid_750_100,750.0,100.0,750.0,1.0,1.0,True,13.402607346603903,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1000.0,-1.0,-1.0,True,71.53841486117138,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1000.0,-1.0,-0.5,True,74.3225425341432,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1000.0,-1.0,0.0,True,77.31331319815415,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1000.0,-1.0,0.5,True,80.53307262109567,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1000.0,-1.0,1.0,True,84.00738230770261,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1000.0,0.0,-1.0,True,56.37612826075871,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1000.0,0.0,-0.5,True,58.14829453228941,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1000.0,0.0,0.0,True,60.02862914746271,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1000.0,0.0,0.5,True,62.02670852813583,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1000.0,0.0,1.0,True,64.15323374698136,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1000.0,1.0,-1.0,True,46.66043598568541,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1000.0,1.0,-0.5,True,47.88893284038421,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1000.0,1.0,0.0,True,49.18148644955915,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1000.0,1.0,0.5,True,50.54291940506439,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1000.0,1.0,1.0,True,51.97853530279136,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1250.0,-1.0,-1.0,True,170.20842256687297,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1250.0,-1.0,-0.5,True,161.05470734249764,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1250.0,-1.0,0.0,True,151.0901140845469,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1250.0,-1.0,0.5,True,140.01351332941306,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1250.0,-1.0,1.0,True,127.49639984054804,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1250.0,0.0,-1.0,True,141.83487932458678,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1250.0,0.0,-0.5,True,151.64575346601885,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1250.0,0.0,0.0,True,162.71900561555904,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1250.0,0.0,0.5,True,175.2953192886668,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1250.0,0.0,1.0,True,177.34032048561352,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1250.0,1.0,-1.0,True,107.29593495673704,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1250.0,1.0,-0.5,True,113.19737336296846,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1250.0,1.0,0.0,True,119.70633392617077,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1250.0,1.0,0.5,True,126.91469773111892,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1250.0,1.0,1.0,True,134.93302807623593,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1500.0,-1.0,-1.0,True,89.58280807481181,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1500.0,-1.0,-0.5,True,71.54599514350761,156.32745950421557,True
safe_grid_750_100,750.0,100.0,1500.0,-1.0,0.0,True,51.224471231460214,156.32745950421557,True
