problem,category,strategy,runs,all_cleared_rate,min_clear_fraction,mean_total_s,p95_total_s,max_total_s,mean_per_source_s,max_per_source_s,mean_commands,max_commands,mean_move_m,mean_measurements,mean_clear_calls,mean_switches,mean_wall_s,max_wall_s,cpu_s_sum,exception_count
3,near_collinear,triangle_genetic,6,1.0,1.0,14679.604742833335,15395.797622,15461.878171,1112.0677155440476,1513.0937758,538.6666666666666,724,59683.02378548621,375.0,161.66666666666666,356.0,0.02699375032292058,0.030591833987273276,0.16167499999999535,0
3,outward_boundary,triangle_genetic,6,1.0,1.0,16620.459226833333,17892.6224525,17955.15826,1301.4886396573427,1450.469982,498.0,582,69928.96280405989,380.0,116.0,361.0,0.016940479157104466,0.018677957996260375,0.1015329999999981,0
3,random,triangle_genetic,20,1.0,1.0,14581.822404150002,15993.142693700001,16604.950288,1154.7313876115545,1473.1911804,526.8,629,59349.36201269318,376.95,147.85,357.95,0.02539970219368115,0.03375312499701977,0.5070120000000032,0
3,smooth_noise,triangle_genetic,3,1.0,1.0,15998.928356333332,17549.3766865,17682.409431,1144.1635218222223,1178.8272954,608.0,690,65159.64179967206,380.0,226.0,361.0,0.02839226401799048,0.031206583022139966,0.0851140000000008,0
3,truncated_bearing,triangle_genetic,3,1.0,1.0,15829.242956,16486.4275143,16601.998045,1104.307833293651,1106.7998696666666,575.0,585,64842.8815606277,377.3333333333333,195.66666666666666,358.3333333333333,0.028102388974123944,0.03001616697292775,0.0842050000000043,0
3,unknown_count,triangle_genetic,7,1.0,1.0,14470.432246142856,15623.182214600001,15755.657327,1129.542093519198,1302.4567422,489.0,528,59335.73268275575,378.42857142857144,108.57142857142857,359.42857142857144,0.023695142864848355,0.028793582983780652,0.1656089999999999,0
3,worst_alternating,triangle_genetic,3,1.0,1.0,17495.426532333335,19342.1474417,19399.029606,1297.8302502361112,1425.7042028,799.6666666666666,934,69770.46594266884,380.0,417.6666666666667,361.0,0.024683208340623725,0.028493791993241757,0.07382800000000245,0
3,worst_minus,triangle_genetic,3,1.0,1.0,17875.248691666668,21129.2966099,21604.118552,1466.394905051515,1532.3544664545452,844.0,1005,71017.9103386416,380.0,462.0,361.0,0.024339153004499774,0.02966516703600064,0.07296499999999995,0
3,worst_plus,triangle_genetic,3,1.0,1.0,17784.821444333335,19470.7022019,19634.069178,1385.417710003788,1500.0332847500001,786.3333333333334,938,71424.10732834712,380.0,404.3333333333333,361.0,0.024091416659454506,0.029105374997016042,0.07219300000000572,0
4,minimum_radius,active_2opt,7,1.0,1.0,10677.793536857143,11812.4419742,12152.609111,810.1405011846938,1101.8718655,387.57142857142856,474,43028.96768015478,307.2857142857143,78.28571428571429,273.57142857142856,0.28012595243386124,0.3631896669976413,1.93389599999999,0
4,near_collinear,active_2opt,6,1.0,1.0,10981.141336833336,12450.78386725,12778.189402,753.1953590440171,851.8792934666667,348.5,454,45837.37335068351,260.0,86.5,224.83333333333334,0.30091396515490487,0.3339229999692179,1.8002269999999925,0
4,outward_boundary,active_2opt,6,1.0,1.0,11678.295682666665,11986.79856275,12004.692617,983.4162183330664,1190.7747477,527.5,572,43956.47841343665,436.1666666666667,89.33333333333333,413.8333333333333,0.19667002084315754,0.25054833298781887,1.1785780000000017,0
4,random,active_2opt,20,1.0,1.0,11187.05538185,12759.630364,13423.24059,860.9246773806424,1156.791228181818,400.2,531,45168.27691369823,322.75,75.45,286.5,0.3186522522009909,0.5622304159915075,6.302000000000017,0
