all_cleared,faster_cases,max_total_s,max_wall_s,mean_commands,mean_cpu_s,mean_init_s,mean_per_source_s,mean_total_s,mean_wall_s,method,p95_total_s,pooled_per_source_s,problem,runs,slower_cases,split,worst_regression_s
150,0,5501.482406,0.28837479202775285,140.35333333333332,0.19586661333333338,7.034636645888289e-05,341.0713245092348,4525.775366,0.19603175217091726,peer_layout9_proxy,5269.39951965,335.2426197037037,3,150,0,ordinary,0.0
150,149,4956.376565,0.03492283297237009,142.30666666666667,0.02448943333333335,8.228666537130873e-05,280.2251537249909,3697.6916327066665,0.024509657158050688,shared9,4424.343902449999,273.9030839041975,3,150,1,ordinary,53.05532799999946
150,150,4101.900908,0.037393458012957126,144.33333333333334,0.024761800000000077,5.764643933313588e-05,243.955575723719,3229.755136826667,0.024785041407061118,joint7,3890.68203645,239.24112124641974,3,150,0,ordinary,-603.1272259999996
150,150,3953.251757,0.041723999951500446,156.34,0.025643846666666734,6.719529551143448e-05,253.52909320931238,3339.2422805866668,0.0257198416259295,joint9,3782.39291825,247.3512800434568,3,150,0,ordinary,-520.1138059999998
45,0,5719.5792,0.279690874973312,141.73333333333332,0.18031519999999956,7.249819787426127e-05,380.29740541309826,4822.983832844443,0.18050804073896465,peer_layout9_proxy,5653.1123086,370.9987563726495,3,45,0,stress,0.0
45,45,4781.641845,0.036263792018871754,148.44444444444446,0.025190866666667155,8.47815303131938e-05,331.4041676793376,4170.885542555556,0.02521422595665273,shared9,4710.0705086,320.83734942735043,3,45,0,stress,-23.597066999999697
45,36,4848.942224,0.03596062504220754,143.15555555555557,0.02430233333333326,6.073803718512257e-05,286.56455317252136,3598.954534711111,0.024322172161191702,joint7,4809.9929564,276.84265651623934,3,45,9,stress,350.2797250000003
45,43,4781.641845,0.03673487500054762,157.33333333333334,0.024671066666666755,6.664819989560379e-05,285.6146897059615,3571.875430466667,0.024690446310624895,joint9,4677.5827036,274.7596484974359,3,45,2,stress,10.402933000000303
150,0,13641.257356,0.0550560419796966,586.6666666666666,0.04094754666666617,0.0003189252802015593,874.8778565977472,11453.74899468,0.04100060475214074,square45_conservative,13035.3200322,848.4258514577779,4,150,0,ordinary,0.0
150,150,10421.651269,0.04522612504661083,367.38666666666666,0.03283465333333273,0.0001527308637741953,599.0932863771461,7913.8397389,0.03287291281196909,polar25_conservative,9024.939172949998,586.2103510296297,4,150,0,ordinary,-238.83953399999973
150,149,9167.73207,0.041539042023941875,297.14666666666665,0.03286314666666674,0.00010606666755241653,610.7114610241262,8058.389397813333,0.032901089747902006,bracket25,8927.44143685,596.917733171358,4,150,1,ordinary,165.83389999999963
150,150,7604.294612,0.06421983300242573,369.32666666666665,0.041339893333333225,9.12649859674275e-05,513.9037975402828,6764.2945067400005,0.04137554775884685,joint25,7357.067298049999,501.0588523511111,4,150,0,ordinary,-1309.2866880000001
150,150,7507.61698,0.05209041602211073,335.03333333333336,0.03827985333333345,0.00013736277430628736,498.62884366678037,6547.443438526667,0.038321607172644385,joint22,7328.7871192,484.99581026123457,4,150,0,ordinary,-1820.9435109999995
150,150,7507.61698,0.10479025001404807,326.96,0.07885227333333394,0.00531805359874852,488.362067583447,6383.175021193333,0.07898129277474557,replacement22,7313.745911049999,472.8277793476543,4,150,0,ordinary,-1820.9435109999995
45,0,14363.77415,0.04860845801886171,659.0222222222222,0.03641659999999989,0.0003260611077874071,968.7579777482907,12103.677142777778,0.03646604075070677,square45_conservative,13408.242249800001,931.052087905983,4,45,0,stress,0.0
45,34,15805.516707,0.04515316599281505,457.8888888888889,0.029028799999999126,0.00016752778060941234,795.3747513208119,10116.746894288888,0.02906124248790244,polar25_conservative,15404.8100266,778.2112995606838,4,45,11,stress,3813.423288
45,45,10169.416275,0.039939125010278076,378.84444444444443,0.03068360000000041,0.00012381209267510308,655.1781225397862,8186.948535355555,0.03072373604324336,bracket25,9846.981048399997,629.7652719504273,4,45,0,stress,-1985.7575400000005
45,45,9936.727383,0.049528832954820246,415.0888888888889,0.035992199999998635,0.00010977586369133657,604.7496806558121,7558.809912222223,0.03602376566009803,joint25,9476.963460599996,581.4469163247863,4,45,0,stress,-605.8692460000002
45,45,10186.227224,0.04868783301208168,391.26666666666665,0.034935155555554806,0.00015115654613408777,619.711454225812,7783.74104028889,0.03497482776874676,joint22,9757.922400799996,598.749310791453,4,45,0,stress,-1449.4251700000004
45,45,10186.227224,0.09008829103549942,391.6,0.0758003333333322,0.005266462062071595,617.2468326410897,7744.307094933333,0.07593456950530203,replacement22,9757.922400799996,595.7159303794872,4,45,0,stress,-1449.4251700000004
