all_cleared,errors,max_total_s,max_wall_s,mean_commands,mean_optical_fallbacks,mean_pair_cuts,mean_per_source_s,mean_total_s,mean_wall_s,method,p95_total_s,problem,runs,slower_cases,split
75,0,3657.441833,0.03670766594586894,142.49333333333334,0.0,0.0,256.95335353155554,3100.597219946667,0.02417072549307098,area_return1_7,3614.1899138999997,3,75,0,ordinary
75,0,3633.441833,0.036876709025818855,141.04,0.0,0.0,256.26268686488885,3091.9705532800003,0.02416460828157142,range_area7,3590.1899138999997,3,75,0,ordinary
75,0,3633.441833,0.037072000035550445,141.18666666666667,0.0,0.0,256.3353535315555,3092.8105532800005,0.024284333856000255,faithful_area7,3590.1899138999997,3,75,0,ordinary
18,0,4704.144997,0.03134133398998529,130.05555555555554,0.0,0.0,273.2625248597222,3341.9234545555555,0.023524261784688052,area_return1_7,4682.41171505,3,18,0,stress
18,0,4704.144997,0.03168754099169746,130.05555555555554,0.0,0.0,273.2625248597222,3341.9234545555555,0.023539356340835284,range_area7,4682.41171505,3,18,0,stress
18,0,4704.144997,0.03183937503490597,130.05555555555554,0.0,0.0,273.2625248597222,3341.9234545555555,0.023524090224075027,faithful_area7,4682.41171505,3,18,0,stress
75,0,6917.022463,0.058941790950484574,319.94666666666666,0.0,0.17333333333333334,526.0340267533333,6314.2126609199995,0.03789102879973749,width40_f015_22,6757.3534616,4,75,0,ordinary
75,0,6761.022463,0.05859408405376598,300.81333333333333,0.0,0.17333333333333334,516.8044711977777,6199.745994253333,0.03772863064116488,range_width015,6690.4609878,4,75,0,ordinary
75,0,6781.022463,0.058476542006246746,302.04,0.0,0.17333333333333334,517.46869342,6207.759327586667,0.03777980500521759,faithful_width015,6696.4609878,4,75,0,ordinary
75,0,6645.786241,0.06884008296765387,316.64,0.0,0.22666666666666666,517.262999991111,6201.678169626667,0.044500594411510976,arc05_noskip_width015,6570.5433536,4,75,27,ordinary
75,0,6584.522962,0.06874462496489286,298.3333333333333,0.0,0.22666666666666666,508.30988887999985,6092.211502960001,0.044259233865110825,fast_arc05_width015,6503.9459907,4,75,16,ordinary
75,0,6584.522962,0.0673826250131242,299.74666666666667,0.0,0.22666666666666666,509.042999991111,6101.344836293334,0.044347002213665596,faithful_arc05_width015,6509.2463274,4,75,17,ordinary
75,0,6797.336448,0.05319395900005475,325.37333333333333,0.0,0.3333333333333333,520.1170448213334,6220.658065213334,0.038484010003351915,locked_noskip_width015,6642.5999323,4,75,25,ordinary
75,0,6635.336448,0.05247895902721211,293.32,0.0,0.3333333333333333,504.2748225991111,6028.644731880001,0.037825178357306866,fast_locked_width015,6500.3999323,4,75,12,ordinary
75,0,6651.336448,0.05253408296266571,295.84,0.0,0.3333333333333333,505.8323781546667,6046.258065213335,0.038159582261772206,faithful_locked_width015,6515.3999323,4,75,14,ordinary
18,0,8128.02217,0.049020832986570895,336.27777777777777,0.0,3.0555555555555554,555.2400434062499,6747.9012158333335,0.032637349614459604,width40_f015_22,7562.294548199999,4,18,0,stress
18,0,8092.02217,0.04961308295605704,331.1111111111111,0.0,3.0555555555555554,552.65879340625,6717.234549166667,0.03295380566851236,range_width015,7556.6288841,4,18,0,stress
18,0,8092.02217,0.049360416014678776,331.94444444444446,0.0,3.0555555555555554,553.1421267395833,6722.0678825,0.03274624782756695,faithful_width015,7556.6288841,4,18,0,stress
18,0,8004.371104,0.053814959013834596,309.3888888888889,0.0,2.9444444444444446,510.22162201805554,6194.613711722222,0.03733933571493253,arc05_noskip_width015,7505.735315849999,4,18,2,stress
18,0,7962.371104,0.053537625004537404,305.55555555555554,0.0,2.9444444444444446,508.0591220180556,6171.613711722222,0.03719949072951244,fast_arc05_width015,7499.435315849999,4,18,2,stress
18,0,7962.371104,0.05403095803922042,305.6111111111111,0.0,2.9444444444444446,508.09245535138894,6171.947045055556,0.03736113883011664,faithful_arc05_width015,7499.435315849999,4,18,2,stress
18,0,7430.777675,0.05165366700384766,337.0,0.0,2.9444444444444446,533.4085767062501,6509.112944,0.03231078938956165,locked_noskip_width015,7426.4761344,4,18,6,stress
18,0,7328.777675,0.051758124958723783,333.0,0.0,2.9444444444444446,531.64607670625,6485.112944,0.03214006260774719,fast_locked_width015,7324.4761344,4,18,6,stress
18,0,7328.777675,0.052736999990884215,333.0,0.0,2.9444444444444446,531.64607670625,6485.112944,0.03267240972167605,faithful_locked_width015,7324.4761344,4,18,6,stress
