all_cleared,errors,max_total_s,max_wall_s,mean_commands,mean_optical_fallbacks,mean_pair_cuts,mean_per_source_s,mean_total_s,mean_wall_s,method,p95_total_s,problem,runs,slower_cases,split
75,0,3840.961227,0.051586666028015316,143.74666666666667,0.0,0.0,255.25126520511108,3080.953792826666,0.02832155442874258,range_locked_area7,3749.291914,3,75,0,ordinary
75,0,3840.961227,0.033889542042743415,143.74666666666667,0.0,0.0,255.25126520511108,3080.953792826666,0.02454072388121858,fast_locked_area7,3749.291914,3,75,0,ordinary
18,0,4704.144997,0.04414079099660739,125.94444444444444,0.0,0.0,263.1591665194444,3199.3756414444447,0.02905924300689043,range_locked_area7,4682.41171505,3,18,0,stress
18,0,4704.144997,0.04349479195661843,125.94444444444444,0.0,0.0,263.1591665194444,3199.3756414444447,0.0247848957660608,fast_locked_area7,4682.41171505,3,18,0,stress
75,0,6584.522962,0.11881524999625981,298.3333333333333,0.0,0.22666666666666666,508.30988887999985,6092.211502960001,0.06425697056110949,range_arc05_width015,6503.9459907,4,75,0,ordinary
75,0,6584.522962,0.06858637504046783,298.3333333333333,0.0,0.22666666666666666,508.30988887999985,6092.211502960001,0.04391577829451611,fast_arc05_width015,6503.9459907,4,75,0,ordinary
75,0,6635.336448,0.1121827500173822,293.32,0.0,0.3333333333333333,504.2748225991111,6028.644731880001,0.06366365388190995,range_locked_width015,6500.3999323,4,75,29,ordinary
75,0,6635.336448,0.05272675002925098,293.32,0.0,0.3333333333333333,504.2748225991111,6028.644731880001,0.03790926998636375,fast_locked_width015,6500.3999323,4,75,29,ordinary
75,0,6584.522962,0.1220128340064548,298.3333333333333,0.0,0.22666666666666666,508.308912111111,6092.196851426666,0.06922270334480951,negative_arc05_width015,6503.9459907,4,75,0,ordinary
75,0,6584.522962,0.07100833300501108,298.3333333333333,0.0,0.22666666666666666,508.308912111111,6092.196851426666,0.04904706167833259,fast_negative_arc05_width015,6503.9459907,4,75,0,ordinary
18,0,7962.371104,0.08521879196632653,305.55555555555554,0.0,2.9444444444444446,508.0591220180556,6171.613711722222,0.053019835668641865,range_arc05_width015,7499.435315849999,4,18,0,stress
18,0,7962.371104,0.05347849999088794,305.55555555555554,0.0,2.9444444444444446,508.0591220180556,6171.613711722222,0.03702436588678716,fast_arc05_width015,7499.435315849999,4,18,0,stress
18,0,7328.777675,0.11680470901774243,333.0,0.0,2.9444444444444446,531.64607670625,6485.112944,0.04753783316442019,range_locked_width015,7324.4761344,4,18,12,stress
18,0,7328.777675,0.05186275002779439,333.0,0.0,2.9444444444444446,531.64607670625,6485.112944,0.032530122666179925,fast_locked_width015,7324.4761344,4,18,12,stress
18,0,7962.371104,0.08924966701306403,305.3888888888889,0.0,2.9444444444444446,507.9530002333334,6169.915763166666,0.05780141439107764,negative_arc05_width015,7499.435315849999,4,18,0,stress
18,0,7962.371104,0.057369790971279144,305.3888888888889,0.0,2.9444444444444446,507.9530002333334,6169.915763166666,0.04199592588378841,fast_negative_arc05_width015,7499.435315849999,4,18,0,stress
