all_cleared,errors,max_total_s,max_wall_s,mean_commands,mean_optical_fallbacks,mean_pair_cuts,mean_per_source_s,mean_total_s,mean_wall_s,method,p95_total_s,problem,runs,slower_cases,split
75,0,5421.999966,0.2639349169912748,145.66666666666666,0.0,0.0,384.38148665844443,4659.61298756,0.18243838337870935,baseline_peer9,5366.3550664,3,75,0,ordinary
75,0,4526.362851,0.13898320798762143,142.36,0.0,0.0,316.0123828817778,3798.5192545333334,0.02547831616286809,co_known9,4386.778590999999,3,75,0,ordinary
75,0,5639.463436,0.03926562500419095,193.41333333333333,0.0,0.0,371.41386048444446,4457.610637746666,0.026379673320334404,co_discover3_9,5416.8179677,3,75,34,ordinary
75,0,4554.489733,0.038714999973308295,162.30666666666667,0.0,0.0,319.6589384728889,3815.212429013333,0.027968852214204767,co_prune3_9,4399.258916299999,3,75,4,ordinary
75,0,4796.214631,0.03553054202347994,147.54666666666665,0.0,0.0,316.1508486115556,3783.178634373333,0.027853015010866025,co_prune8_9,4432.6665237,3,75,2,ordinary
75,0,4544.847942,0.03662708401679993,158.97333333333333,0.0,0.0,315.69360772355554,3768.6273800399995,0.02756937277270481,co_prune3_tsp9,4412.4610748,3,75,3,ordinary
75,0,4847.260561,0.03652541700284928,162.53333333333333,0.0,0.0,321.1209175931111,3831.618881306667,0.02758903111408775,co_prune3_uncertainty9,4549.2656769000005,3,75,4,ordinary
75,0,4619.753385,0.03923554200446233,165.56,0.0,0.0,316.166549508,3769.49844116,0.027359833411561948,co_prune3_7,4377.651806,3,75,5,ordinary
75,0,5617.860397,0.042736625007819384,165.37333333333333,0.0,0.0,385.8700412904445,4673.2510346399995,0.028980657828506083,bracket9,5401.4887568,3,75,34,ordinary
75,0,5282.902692,0.03819537500385195,159.97333333333333,0.0,0.0,354.52981885333344,4294.5537349999995,0.028599790033573904,bracket_dynamic9,4939.474409,3,75,9,ordinary
75,0,4652.371861,0.04451662499923259,173.02666666666667,0.0,0.0,321.2163458551111,3835.4189996666664,0.030554649399903912,co_bracket3_9,4593.2393695,3,75,3,ordinary
75,0,4826.179535,0.04512787499697879,170.12,0.0,0.0,319.2801522064445,3816.371026253334,0.03057100550349181,co_bracket3_tsp9,4705.427719,3,75,3,ordinary
18,0,5059.251535,0.3283919999958016,130.83333333333334,0.0,0.0,364.27405248055555,4497.647831222222,0.20025126399963888,baseline_peer9,5019.74998225,3,18,0,stress
18,0,4685.033152,0.03866787499282509,141.0,0.0,0.0,312.76362088125,3821.153947,0.025409087946172804,co_known9,4652.000809849999,3,18,0,stress
18,0,4683.604989,0.04359129205113277,164.44444444444446,0.0,0.0,317.3568307118056,3788.4473935555557,0.02650061811436899,co_discover3_9,4428.2949106999995,3,18,3,stress
18,0,4683.604989,0.03750025003682822,162.33333333333334,0.0,0.0,321.0701210395834,3825.5802968333333,0.029554550995170657,co_prune3_9,4428.736849499999,3,18,6,stress
18,0,4685.033152,0.04375366598833352,144.27777777777777,0.0,0.0,323.5532786493056,3931.1893463888896,0.031078967611796945,co_prune8_9,4652.000809849999,3,18,2,stress
18,0,4683.604989,0.036096125026233494,161.83333333333334,0.0,0.0,313.6213319215278,3716.0395176111106,0.0293572129351863,co_prune3_tsp9,4428.736849499999,3,18,5,stress
18,0,4683.604989,0.03577183396555483,162.55555555555554,0.0,0.0,321.9919309291667,3846.704223333333,0.029422678328248568,co_prune3_uncertainty9,4428.736849499999,3,18,6,stress
18,0,4657.684805,0.03663816599873826,151.33333333333334,0.0,0.0,314.02392652847226,3754.6959247222226,0.028145235940529447,co_prune3_7,4650.03043345,3,18,3,stress
18,0,5021.607707,0.04633908299729228,157.05555555555554,0.0,0.0,366.995608107639,4537.842230222222,0.03205627543825863,bracket9,5021.23287485,3,18,8,stress
18,0,5171.990484,0.046288082958199084,159.55555555555554,0.0,0.0,369.0929829798611,4590.689033444443,0.032203222104322374,bracket_dynamic9,5121.4958345000005,3,18,9,stress
18,0,4525.617321,0.05007633299101144,180.22222222222223,0.0,0.0,326.66298637777777,3927.527830777777,0.036055849499664165,co_bracket3_9,4433.253664749999,3,18,6,stress
18,0,4436.729807,0.05032516596838832,179.83333333333334,0.0,0.0,322.75979094930557,3868.0396210555555,0.03614462950241028,co_bracket3_tsp9,4419.9205376499995,3,18,6,stress
75,0,8697.110639,0.04148770798929036,372.81333333333333,6.626666666666667,0.0,635.8898355739999,7659.98369584,0.030916867225896566,baseline_polar25_conservative,8472.2254792,4,75,0,ordinary
75,0,10628.573404,0.4416973330080509,370.64,83.78666666666666,0.0,727.2046382864445,8817.433937360001,0.2983629983081482,baseline_polar25_active,10070.521746600001,4,75,63,ordinary
75,0,9166.002882,0.04711633297847584,315.0133333333333,0.0,7.84,671.4361457771112,8104.321436733332,0.031247522815441093,bracket_polar25,8958.7624161,4,75,52,ordinary
75,0,8733.504507,0.04094120900845155,324.93333333333334,0.0,8.413333333333334,659.3377365606667,7933.81498824,0.03403574609352897,bracket_dynamic25,8554.3263745,4,75,54,ordinary
75,0,8778.834533,0.04646629199851304,327.72,0.0,8.333333333333334,659.5132889700001,7936.3173644533335,0.034060626078086596,bracket_trial80_25,8562.465643700001,4,75,54,ordinary
75,0,9257.751322,0.045175082981586456,353.02666666666664,0.0,7.8933333333333335,688.4406278364443,8279.172028426667,0.03592670941414933,bracket_polar28,9027.1454455,4,75,61,ordinary
75,0,10719.950887,0.06494954199297354,427.58666666666664,0.0,8.226666666666667,832.8825178791112,9998.080621919999,0.048578556148180116,bracket_polar37,10594.6389656,4,75,75,ordinary
18,0,15400.4135,0.037232792004942894,425.22222222222223,20.444444444444443,0.0,798.9893812916666,10002.974810333333,0.02856586100016203,baseline_polar25_conservative,15095.56947705,4,18,0,stress
18,0,10877.496264,0.29492845805361867,511.22222222222223,183.16666666666666,0.0,752.1196643652778,9245.266853944446,0.22420681934131104,baseline_polar25_active,10753.431797399999,4,18,11,stress
18,0,8686.000076,0.03878758300561458,384.55555555555554,0.0,22.0,643.2586743069446,7807.744630944446,0.03004278933318953,bracket_polar25,8627.98346795,4,18,4,stress
18,0,8858.404237,0.04142312501790002,382.72222222222223,0.0,21.61111111111111,652.1241492986111,7927.180170111113,0.03232977071376,bracket_dynamic25,8800.00217775,4,18,5,stress
18,0,8861.849777,0.040320125001017004,389.3333333333333,0.0,22.88888888888889,654.6561852340278,7959.663532111112,0.03301314343116246,bracket_trial80_25,8856.40909955,4,18,5,stress
18,0,10366.25677,0.042284625000320375,445.8333333333333,0.0,28.055555555555557,700.484934384028,8629.597146611111,0.03443579860807707,bracket_polar28,10297.45364665,4,18,6,stress
18,0,11035.086991,0.05675933399470523,510.1666666666667,0.0,25.555555555555557,821.0352477194444,10039.818598611113,0.04788570372491247,bracket_polar37,10989.631710149999,4,18,12,stress
