all_cleared,errors,max_total_s,max_wall_s,mean_commands,mean_optical_fallbacks,mean_pair_cuts,mean_per_source_s,mean_total_s,mean_wall_s,method,p95_total_s,problem,runs,slower_cases,split
75,0,7331.691872,0.05652079201536253,363.61333333333334,0.0,2.506666666666667,557.816961024,6684.420249746666,0.03930001055200895,task_two_opt25,7206.2350106,4,75,5,ordinary
75,0,7407.369126,0.04700125003000721,350.4266666666667,0.0,3.88,562.297409698889,6732.104704240001,0.03501784724338601,task_no_share25,7294.872530199999,4,75,5,ordinary
75,0,7312.65245,0.057734290952794254,362.8,0.0,2.453333333333333,557.3069392195556,6677.400145799999,0.03867481272201985,task_trial80_25,7206.1623309999995,4,75,4,ordinary
75,0,7327.277817,0.05715025000972673,362.64,0.0,2.6133333333333333,557.6188311044444,6681.6825035733345,0.03881637503936266,task_share3_25,7200.8350106,4,75,4,ordinary
18,0,15400.4135,0.04114379204111174,425.22222222222223,20.444444444444443,0.0,798.9893812916666,10002.974810333333,0.028469326278556965,baseline_polar25_conservative,15095.56947705,4,18,0,stress
18,0,8686.000076,0.03846537502249703,384.55555555555554,0.0,22.0,643.2586743069446,7807.744630944446,0.029641085556553055,baseline_bracket25,8627.98346795,4,18,4,stress
18,0,9029.879008,0.03733845899114385,401.05555555555554,0.0,14.777777777777779,643.5393704749999,7843.1664815,0.029004997777519748,task_nearest25,8951.55176725,4,18,5,stress
18,0,9437.855043,0.05281437502708286,431.44444444444446,0.0,18.0,682.5239262548612,8383.29381127778,0.0366694722227597,task_two_opt25,9091.075413249999,4,18,7,stress
18,0,9074.879449,0.043814958014991134,402.6666666666667,0.0,19.666666666666668,681.3430182173611,8375.422366777777,0.034025571894340426,task_no_share25,9004.32907415,4,18,7,stress
18,0,9305.357246,0.04877991694957018,437.1111111111111,0.0,19.61111111111111,684.6653463187499,8413.444768833333,0.036589141330397174,task_trial80_25,9073.990556749999,4,18,8,stress
18,0,9437.855043,0.051368958957027644,432.22222222222223,0.0,18.333333333333332,684.2151353034723,8413.519822722223,0.036467206224592194,task_share3_25,9091.075413249999,4,18,7,stress
