all_cleared,faster_cases,max_total_s,max_wall_s,mean_commands,mean_cpu_s,mean_init_s,mean_per_source_s,mean_total_s,mean_wall_s,method,p95_total_s,pooled_per_source_s,problem,runs,slower_cases,split,worst_regression_s
150,0,5274.807249,0.27602387504884973,139.86666666666667,0.18150771999999976,7.340606534853578e-05,362.42156658832903,4443.268881426667,0.18176756636006758,peer_layout9_proxy,4959.553377849999,352.64038741481477,3,150,0,ordinary,0.0
150,150,3829.760628,0.037543749960605055,139.82666666666665,0.024722880000000214,7.484253534736732e-05,248.5055619278106,3043.0315107,0.024750207216323664,area_return1_7,3673.99593815,241.51043735714288,3,150,0,ordinary,-475.0600690000001
150,150,3829.760628,0.03708237502723932,137.75333333333333,0.02470409333333352,7.924748817458749e-05,247.52257341632207,3030.5981773666667,0.02472155915068773,range_area7,3665.3213859,240.5236648703704,3,150,0,ordinary,-475.0600690000001
150,150,3829.760628,0.037312042026314884,138.1,0.024715053333333348,8.060548221692442e-05,247.6942541522528,3032.6581773666667,0.024737581345640743,faithful_area7,3667.39593815,240.68715693386244,3,150,0,ordinary,-475.0600690000001
150,150,3829.760628,0.03720104199601337,137.75333333333333,0.02503399999999999,8.140654574769238e-05,247.52486778861643,3030.6248440333334,0.025056838086262967,deferred_area7,3665.3213859,240.5257812724868,3,150,0,ordinary,-475.0600690000001
45,0,6058.192393,0.3218417500029318,142.06666666666666,0.1816010444444438,7.16722246983813e-05,376.9076582831838,4774.681807955556,0.1817579444653044,peer_layout9_proxy,5950.288198799999,367.2832159965812,3,45,0,stress,0.0
45,36,4844.239959,0.03514124994399026,143.24444444444444,0.025992155555555504,7.499535180007418e-05,281.0300318897863,3522.9793506888886,0.02601494811501147,area_return1_7,4735.211893,270.99841159145296,3,45,9,stress,315.71031300000004
45,36,4844.239959,0.03477866598404944,142.53333333333333,0.025948888888888966,7.979535471854938e-05,280.69913445388886,3518.7126840222218,0.025973862930873615,range_area7,4735.211893,270.67020646324784,3,45,9,stress,315.71031300000004
45,36,4844.239959,0.034931708010844886,142.53333333333333,0.025930133333333397,7.995922609956728e-05,280.69913445388886,3518.7126840222218,0.025953742506034258,faithful_area7,4735.211893,270.67020646324784,3,45,9,stress,315.71031300000004
45,36,4844.239959,0.03539804101455957,142.53333333333333,0.026378244444444317,8.305646220429076e-05,280.69913445388886,3518.7126840222218,0.02641058422288754,deferred_area7,4735.211893,270.67020646324784,3,45,9,stress,315.71031300000004
150,0,6896.742612,0.05523941700812429,319.56666666666666,0.03717411333333383,0.00018565750292812784,497.2591319983501,6031.701614193333,0.0372127286135219,width40_f015_22,6712.3032286,478.70647731693117,4,150,0,ordinary,0.0
150,144,6878.742612,0.054614541004411876,298.35333333333335,0.03684115333333295,0.0001529678531611959,486.76538058309876,5904.74828086,0.03687975500089427,range_width015,6576.898131749999,468.6308159412698,4,150,0,ordinary,0.0
150,144,6885.742612,0.05452141701243818,299.93333333333334,0.036919346666668296,0.0001437149503423522,487.5938514455696,5915.088280859999,0.03695516581802318,faithful_width015,6588.04985755,469.45145086190473,4,150,0,ordinary,0.0
150,144,6879.742612,0.055062334053218365,298.35333333333335,0.03773874666666643,0.00014847307233139872,486.8637894242575,5905.974947526666,0.037771587742026894,deferred_width015,6576.898131749999,468.72817043862426,4,150,0,ordinary,0.0
150,144,6879.742612,0.0614854579907842,297.34,0.04391304000000043,0.0001405183303480347,486.378336876805,5900.081614193333,0.043955549706782525,predict8_width015,6576.898131749999,468.26044557089944,4,150,0,ordinary,0.0
150,85,7024.117851,0.07015049998881295,312.9,0.04410465333333363,0.00015418944608730574,496.1123118688485,6031.681747853334,0.04414714025643965,arc05_noskip_width015,6805.196231749999,478.7049006232805,4,150,65,ordinary,2203.606918
150,106,6927.548389,0.07074712496250868,296.02666666666664,0.0446292533333326,0.00015376250337188443,487.96338970767636,5931.708414520001,0.04467104973892371,deferred_arc05_width015,6699.623624649999,470.7705090888889,4,150,44,ordinary,2197.606918
150,75,7153.135739,0.06234399997629225,326.58666666666664,0.03915258666666716,0.00014075691113248466,498.81398090307874,6087.7092335533325,0.039193218094684804,locked_noskip_width015,6774.04621515,483.15152647248675,4,150,75,ordinary,1462.8838529999994
150,108,6720.135739,0.06138570897746831,289.97333333333336,0.03941727333333295,0.000154155856774499,481.64664374024153,5870.735900219999,0.03946448583466311,deferred_locked_width015,6558.124407999999,465.9314206523809,4,150,42,ordinary,1097.2552
150,144,6879.742612,0.05677495803683996,297.61333333333334,0.03911739333333363,0.0001509122468996793,486.50946941093747,5901.654947526666,0.039155193899059665,cheap_predict4_width015,6576.898131749999,468.38531329576716,4,150,0,ordinary,0.0
150,144,6879.742612,0.05629800003953278,297.34,0.03970928666666628,0.00015107389578285316,486.378336876805,5900.081614193333,0.03975068271858618,cheap_predict8_width015,6576.898131749999,468.26044557089944,4,150,0,ordinary,0.0
150,107,6927.548389,0.07069079199573025,295.5466666666667,0.046513913333332366,0.00015685917305139203,487.7328216923583,5928.901747853334,0.04656829251907766,cheap_predict8_arc05_width015,6698.783376999999,470.5477577661376,4,150,43,ordinary,2197.606918
150,111,6696.135739,0.0653409159858711,288.96666666666664,0.041476633333333124,0.00014975476583155493,481.2266226779706,5864.895900219999,0.04160273967233176,cheap_predict8_locked_width015,6544.024407999998,465.46792858888887,4,150,39,ordinary,1095.8838529999994
