all_cleared,errors,max_total_s,max_wall_s,mean_commands,mean_optical_fallbacks,mean_pair_cuts,mean_per_source_s,mean_total_s,mean_wall_s,method,p95_total_s,problem,runs,slower_cases,split
75,0,3664.31922,0.03709766699466854,142.49333333333334,0.0,0.0,257.0465259344444,3101.7773244533337,0.024309291198539237,clearance7,3614.8616506,3,75,0,ordinary
75,0,3664.31922,0.03669079195242375,142.49333333333334,0.0,0.0,257.0465259344444,3101.7773244533337,0.024269364414115747,return1_7,3614.8616506,3,75,0,ordinary
75,0,3657.441833,0.03667641704669222,142.45333333333335,0.0,0.0,257.0080103957777,3101.2289069866665,0.024179383280376592,return2_7,3614.1899138999997,3,75,1,ordinary
75,0,3657.441833,0.03663720900658518,142.52,0.0,0.0,256.99798291822214,3101.14353308,0.02418341064127162,area7,3614.1899138999997,3,75,8,ordinary
75,0,3657.441833,0.037338207999709994,142.49333333333334,0.0,0.0,256.95335353155554,3100.597219946667,0.02429706558352336,area_return1_7,3614.1899138999997,3,75,5,ordinary
75,0,3743.994574,0.04381320899119601,142.29333333333332,0.0,0.0,261.49266531200004,3152.6835548266668,0.028199784515891224,expanded7,3630.4032069,3,75,62,ordinary
75,0,3736.731775,0.04394887498347089,142.33333333333334,0.0,0.0,261.35365996400003,3151.1038465733336,0.02817408228525892,expanded_return1_7,3630.4032069,3,75,62,ordinary
75,0,3721.372603,0.04389637499116361,142.32,0.0,0.0,261.1934568091111,3149.2466409599997,0.028122015623375775,expanded_area7,3628.851816,3,75,61,ordinary
75,0,3628.029844,0.04432479199022055,142.54666666666665,0.0,0.0,259.47066164933335,3130.3680408266664,0.02839010441287731,expanded_area_return1_7,3617.0973498,3,75,61,ordinary
18,0,4717.088281,0.032740209018811584,130.22222222222223,0.0,0.0,275.9459367298611,3369.7437094444444,0.023741349393579487,clearance7,4698.8945954,3,18,0,stress
18,0,4717.088281,0.032025542051997036,130.22222222222223,0.0,0.0,275.9357958201389,3369.581454888889,0.02380869900743063,return1_7,4698.8945954,3,18,0,stress
18,0,4717.088281,0.03207887499593198,130.16666666666666,0.0,0.0,275.8950733409722,3368.929895222222,0.023673622668462083,return2_7,4688.9257325,3,18,0,stress
18,0,4717.088281,0.031676166981924325,130.27777777777777,0.0,0.0,273.56893798958333,3345.978964666667,0.023652536826880857,area7,4703.0866492000005,3,18,3,stress
18,0,4704.144997,0.03148691699607298,130.05555555555554,0.0,0.0,273.2625248597222,3341.9234545555555,0.02363240510910853,area_return1_7,4682.41171505,3,18,1,stress
18,0,4689.72927,0.039712791971396655,129.77777777777777,0.0,0.0,279.09940310416664,3396.9980159999996,0.029338627390744578,expanded7,4656.6541822,3,18,11,stress
18,0,4689.72927,0.038719500007573515,129.66666666666666,0.0,0.0,279.0990736430556,3397.590516222222,0.029084661946399137,expanded_return1_7,4656.6541822,3,18,11,stress
18,0,4689.72927,0.03848066698992625,128.88888888888889,0.0,0.0,273.91717056944447,3345.5265279444448,0.028746351767848764,expanded_area7,4656.6541822,3,18,10,stress
18,0,4689.568829,0.03763408400118351,129.16666666666666,0.0,0.0,273.0073801006945,3335.393957111111,0.0288319073863224,expanded_area_return1_7,4687.51227865,3,18,10,stress
75,0,7115.428369,0.05611166695598513,319.37333333333333,0.0,0.5866666666666667,523.8027737737776,6281.983138253333,0.037292916136793794,packet_wide5_22,6719.6549644,4,75,0,ordinary
75,0,6873.244651,0.055502082977909595,323.2,0.0,1.0,525.5061413386667,6301.6562406,0.03769531162455678,width20_22,6776.2252738,4,75,42,ordinary
75,0,6821.625255,0.055601333966478705,319.46666666666664,0.0,0.49333333333333335,523.0937701804445,6274.726697306667,0.037596741653978825,width40_22,6655.6837856,4,75,43,ordinary
75,0,6899.97851,0.05691620800644159,316.3466666666667,0.0,0.37333333333333335,523.7072764668889,6284.402796453333,0.03633264274491618,width60_22,6819.8961785,4,75,51,ordinary
75,0,6858.302933,0.05058525002095848,320.48,0.0,0.26666666666666666,530.791329836,6365.266060893334,0.03617587727960199,width100_22,6794.1943986999995,4,75,56,ordinary
75,0,6917.022463,0.05845041695283726,319.94666666666666,0.0,0.17333333333333334,526.0340267533333,6314.2126609199995,0.03813768058860054,width40_f015_22,6757.3534616,4,75,47,ordinary
75,0,6832.485557,0.05686054099351168,321.94666666666666,0.0,0.64,522.7949308564444,6269.2175006533325,0.03686540385941044,width_uncertainty100_22,6645.614607500001,4,75,37,ordinary
75,0,6821.625255,0.055274459009524435,319.44,0.0,0.49333333333333335,523.7850394773334,6282.957479133333,0.037612532266260434,width40_pause4_22,6655.6837856,4,75,45,ordinary
18,0,8503.201839,0.04042833304265514,338.6111111111111,0.0,6.222222222222222,568.1490927083335,6933.329529166666,0.03239110649964358,packet_wide5_22,8447.84418395,4,18,0,stress
18,0,8430.476924,0.04601408395683393,335.05555555555554,0.0,6.5,562.9839855020833,6844.977717666667,0.033791569381719455,width20_22,8397.358411399999,4,18,7,stress
18,0,8648.312715,0.042135249997954816,321.1666666666667,0.0,5.055555555555555,562.1618971347222,6839.198885722222,0.03247327761427085,width40_22,8528.23745565,4,18,13,stress
18,0,8623.714265,0.04076279094442725,341.8333333333333,0.0,4.333333333333333,576.2537211180556,7078.741781222223,0.03112698377097129,width60_22,8548.7172248,4,18,11,stress
18,0,9024.745839,0.038063750020228326,308.8888888888889,0.0,3.5555555555555554,560.9084965236111,6841.003708611111,0.031359835553707346,width100_22,8870.445289700001,4,18,11,stress
18,0,8128.02217,0.04899891698732972,336.27777777777777,0.0,3.0555555555555554,555.2400434062499,6747.9012158333335,0.033063442216694564,width40_f015_22,7562.294548199999,4,18,9,stress
18,0,8623.437824,0.04133033397374675,315.8333333333333,0.0,6.333333333333333,548.5885961708333,6674.562189,0.031018613549854815,width_uncertainty100_22,8559.4474678,4,18,9,stress
18,0,8648.312715,0.039148458978161216,320.6666666666667,0.0,5.0,562.2772423361112,6841.958938444444,0.03156053256437493,width40_pause4_22,8528.23745565,4,18,13,stress
