all_cleared,errors,max_total_s,max_wall_s,mean_commands,mean_optical_fallbacks,mean_pair_cuts,mean_per_source_s,mean_total_s,mean_wall_s,method,p95_total_s,problem,runs,slower_cases,split
75,0,3633.441833,0.03796291595790535,141.04,0.0,0.0,256.2673535315555,3092.0238866133336,0.024782536189692717,lean_deferred_area7,3590.1899138999997,3,75,0,ordinary
75,0,3633.441833,0.03785175003577024,141.04,0.0,0.0,256.2673535315555,3092.0238866133336,0.024786836655500036,count_deferred_area7,3590.1899138999997,3,75,0,ordinary
18,0,4704.144997,0.032225332979578525,130.05555555555554,0.0,0.0,273.2625248597222,3341.9234545555555,0.02381224066226019,lean_deferred_area7,4682.41171505,3,18,0,stress
18,0,4704.144997,0.03170654096174985,130.05555555555554,0.0,0.0,273.2625248597222,3341.9234545555555,0.023710629501793947,count_deferred_area7,4682.41171505,3,18,0,stress
75,0,6763.022463,0.06053666601656005,300.81333333333333,0.0,0.17333333333333334,516.8809156422222,6200.639327586667,0.038441413838882,lean_deferred_width015,6690.4609878,4,75,0,ordinary
75,0,6763.022463,0.06261316704330966,300.81333333333333,0.0,0.17333333333333334,516.8809156422222,6200.639327586667,0.03858402009354904,count_deferred_width015,6690.4609878,4,75,0,ordinary
75,0,6757.022463,0.06087812496116385,300.0133333333333,0.0,0.17333333333333334,516.5031378644445,6195.93266092,0.04063308273364479,lean_cheap_predict8_width015,6687.7027800000005,4,75,0,ordinary
75,0,6757.022463,0.06094012502580881,300.0133333333333,0.0,0.17333333333333334,516.5031378644445,6195.93266092,0.04069352442321057,count_cheap_predict8_width015,6687.7027800000005,4,75,0,ordinary
75,0,6633.336448,0.05485445895465091,292.72,0.0,0.3333333333333333,504.2339337102223,6027.924731880001,0.04080240397558858,lean_cheap_predict8_locked_width015,6492.3999323,4,75,23,ordinary
75,0,6633.336448,0.0555117919575423,292.72,0.0,0.3333333333333333,504.2339337102223,6027.924731880001,0.041039788843287774,count_cheap_predict8_locked_width015,6492.3999323,4,75,23,ordinary
18,0,8092.02217,0.049911290989257395,331.1111111111111,0.0,3.0555555555555554,552.6699045173611,6717.345660277778,0.03353654632681153,lean_deferred_width015,7556.6288841,4,18,0,stress
18,0,8092.02217,0.049709875020198524,331.1111111111111,0.0,3.0555555555555554,552.6699045173611,6717.345660277778,0.033347923722532063,count_deferred_width015,7556.6288841,4,18,0,stress
18,0,8092.02217,0.051533417019527406,330.72222222222223,0.0,3.0555555555555554,552.4525434062499,6715.0678825,0.03548103471661711,lean_cheap_predict8_width015,7556.6288841,4,18,0,stress
18,0,8092.02217,0.05018391599878669,330.72222222222223,0.0,3.0555555555555554,552.4525434062499,6715.0678825,0.035609900440451585,count_cheap_predict8_width015,7556.6288841,4,18,0,stress
18,0,7322.777675,0.05400316696614027,332.8333333333333,0.0,2.9444444444444446,531.5905211506945,6484.224055111112,0.03503393521532416,lean_cheap_predict8_locked_width015,7319.3261344,4,18,6,stress
18,0,7304.777675,0.05383016704581678,332.3333333333333,0.0,2.9444444444444446,531.4030211506945,6481.224055111112,0.03518305788101214,count_cheap_predict8_locked_width015,7301.3261344,4,18,6,stress
